PMC,x,y,z,x_mm,y_mm,z_mm,mineral_id,classification,parent_category
2432,-0.13367300000000001,0.13222,0.244881,-133.67,132.22,244.88,4,Felsic,Felsic
2433,-0.13367300000000001,0.13235,0.244878,-133.67,132.35,244.88,4,Felsic,Felsic
2434,-0.13367300000000001,0.132471,0.244876,-133.67,132.47,244.88,2,Olivine,Mafic
2435,-0.133672,0.132599,0.244873,-133.67,132.6,244.87,4,Felsic,Felsic
2436,-0.133672,0.13273,0.24486999999999998,-133.67,132.73,244.87,7,Other,Other
2437,-0.133672,0.13285,0.244867,-133.67,132.85,244.87,4,Felsic,Felsic
2438,-0.133672,0.132981,0.24487199999999998,-133.67,132.98,244.87,7,Other,Other
2439,-0.133672,0.133099,0.244876,-133.67,133.1,244.88,3,Alt. Mafic,Mafic
2440,-0.133672,0.133219,0.244881,-133.67,133.22,244.88,3,Alt. Mafic,Mafic
2441,-0.133672,0.13335,0.24488600000000002,-133.67,133.35,244.89,7,Other,Other
2442,-0.133671,0.133471,0.24488800000000002,-133.67,133.47,244.89,3,Alt. Mafic,Mafic
2443,-0.133671,0.133601,0.24488400000000002,-133.67,133.6,244.88,3,Alt. Mafic,Mafic
2444,-0.13354100000000002,0.133598,0.244863,-133.54,133.6,244.86,7,Other,Other
2445,-0.13354100000000002,0.133468,0.244867,-133.54,133.47,244.87,4,Felsic,Felsic
2446,-0.13354100000000002,0.133347,0.24486599999999997,-133.54,133.35,244.87,7,Other,Other
2447,-0.13354100000000002,0.133214,0.24486100000000002,-133.54,133.21,244.86,3,Alt. Mafic,Mafic
2448,-0.13354100000000002,0.13309300000000002,0.244856,-133.54,133.09,244.86,3,Alt. Mafic,Mafic
2449,-0.13354100000000002,0.132973,0.244856,-133.54,132.97,244.86,7,Other,Other
2450,-0.13354100000000002,0.13284200000000002,0.244858,-133.54,132.84,244.86,4,Felsic,Felsic
2451,-0.13354100000000002,0.132719,0.24486100000000002,-133.54,132.72,244.86,4,Felsic,Felsic
2452,-0.13354100000000002,0.132589,0.244864,-133.54,132.59,244.86,4,Felsic,Felsic
2453,-0.13354100000000002,0.132458,0.244867,-133.54,132.46,244.87,4,Felsic,Felsic
2454,-0.13354100000000002,0.13233699999999998,0.24486999999999998,-133.54,132.34,244.87,4,Felsic,Felsic
2455,-0.13354100000000002,0.132207,0.24487199999999998,-133.54,132.21,244.87,7,Other,Other
2456,-0.13354100000000002,0.13208399999999998,0.24486999999999998,-133.54,132.08,244.87,2,Olivine,Mafic
2457,-0.13354100000000002,0.131953,0.244869,-133.54,131.95,244.87,1,Pyroxene,Mafic
2458,-0.13354100000000002,0.131833,0.244867,-133.54,131.83,244.87,2,Olivine,Mafic
2459,-0.13354100000000002,0.131712,0.24486599999999997,-133.54,131.71,244.87,2,Olivine,Mafic
2460,-0.13354100000000002,0.131579,0.244864,-133.54,131.58,244.86,2,Olivine,Mafic
2461,-0.13354100000000002,0.131448,0.244863,-133.54,131.45,244.86,7,Other,Other
2462,-0.13354100000000002,0.131328,0.24486100000000002,-133.54,131.33,244.86,1,Pyroxene,Mafic
2463,-0.13354100000000002,0.131197,0.24486,-133.54,131.2,244.86,4,Felsic,Felsic
2464,-0.133542,0.131076,0.24485900000000002,-133.54,131.08,244.86,4,Felsic,Felsic
2465,-0.13354100000000002,0.130944,0.24485700000000002,-133.54,130.94,244.86,4,Felsic,Felsic
2466,-0.13354100000000002,0.130823,0.24485700000000002,-133.54,130.82,244.86,1,Pyroxene,Mafic
2467,-0.13354100000000002,0.130692,0.244865,-133.54,130.69,244.86,2,Olivine,Mafic
2468,-0.13354100000000002,0.130572,0.24487199999999998,-133.54,130.57,244.87,2,Olivine,Mafic
2469,-0.13354100000000002,0.130449,0.24488000000000001,-133.54,130.45,244.88,4,Felsic,Felsic
2470,-0.13354100000000002,0.13031800000000002,0.24488800000000002,-133.54,130.32,244.89,1,Pyroxene,Mafic
2471,-0.13354100000000002,0.130187,0.24489699999999998,-133.54,130.19,244.9,1,Pyroxene,Mafic
2472,-0.13354100000000002,0.13006700000000002,0.244903,-133.54,130.07,244.9,3,Alt. Mafic,Mafic
2473,-0.13354100000000002,0.129937,0.24491100000000002,-133.54,129.94,244.91,4,Felsic,Felsic
2474,-0.13354100000000002,0.129813,0.244917,-133.54,129.81,244.92,4,Felsic,Felsic
2475,-0.13354100000000002,0.129683,0.244925,-133.54,129.68,244.92,4,Felsic,Felsic
2476,-0.13354100000000002,0.12956199999999998,0.24493099999999998,-133.54,129.56,244.93,4,Felsic,Felsic
2477,-0.13354100000000002,0.129441,0.24493800000000002,-133.54,129.44,244.94,1,Pyroxene,Mafic
2478,-0.13354100000000002,0.129308,0.24493600000000001,-133.54,129.31,244.94,4,Felsic,Felsic
2479,-0.13354100000000002,0.129188,0.24493299999999998,-133.54,129.19,244.93,4,Felsic,Felsic
2480,-0.13354100000000002,0.129057,0.24493,-133.54,129.06,244.93,7,Other,Other
2481,-0.133542,0.12892699999999999,0.2449260000000001,-133.54,128.93,244.93,3,Alt. Mafic,Mafic
2482,-0.133542,0.128806,0.244923,-133.54,128.81,244.92,5,High Alteration,Alteration
2483,-0.13354100000000002,0.128673,0.24491999999999997,-133.54,128.67,244.92,5,High Alteration,Alteration
2484,-0.133542,0.128553,0.244917,-133.54,128.55,244.92,4,Felsic,Felsic
2485,-0.13354100000000002,0.128422,0.24491100000000002,-133.54,128.42,244.91,7,Other,Other
2486,-0.133542,0.128302,0.24490599999999998,-133.54,128.3,244.91,1,Pyroxene,Mafic
2487,-0.13354100000000002,0.128179,0.2449010000000001,-133.54,128.18,244.9,7,Other,Other
2488,-0.133542,0.128048,0.244896,-133.54,128.05,244.9,3,Alt. Mafic,Mafic
2489,-0.13354100000000002,0.127918,0.244883,-133.54,127.92,244.88,7,Other,Other
2490,-0.133542,0.127795,0.244846,-133.54,127.79,244.85,4,Felsic,Felsic
2491,-0.133543,0.127666,0.244806,-133.54,127.67,244.81,2,Olivine,Mafic
2492,-0.133543,0.127546,0.24477,-133.54,127.55,244.77,4,Felsic,Felsic
2493,-0.133544,0.127416,0.2447300000000001,-133.54,127.42,244.73,3,Alt. Mafic,Mafic
2494,-0.133544,0.127296,0.24471700000000002,-133.54,127.3,244.72,3,Alt. Mafic,Mafic
2495,-0.133544,0.127173,0.244705,-133.54,127.17,244.7,1,Pyroxene,Mafic
2496,-0.133544,0.12704300000000002,0.244693,-133.54,127.04,244.69,1,Pyroxene,Mafic
2497,-0.133424,0.12704400000000002,0.24466,-133.42,127.04,244.66,1,Pyroxene,Mafic
2498,-0.133424,0.127174,0.24467199999999997,-133.42,127.17,244.67,3,Alt. Mafic,Mafic
2499,-0.133424,0.12729400000000002,0.24468299999999998,-133.42,127.29,244.68,4,Felsic,Felsic
2500,-0.133423,0.127411,0.244714,-133.42,127.41,244.71,7,Other,Other
2501,-0.133423,0.12754100000000002,0.24475300000000005,-133.42,127.54,244.75,4,Felsic,Felsic
2502,-0.133422,0.127661,0.24479,-133.42,127.66,244.79,4,Felsic,Felsic
2503,-0.133421,0.12779000000000001,0.244829,-133.42,127.79,244.83,7,Other,Other
